"","dateRep","countriesAndTerritories","cases","popData2019","cum_cases","casesPerMillion"
"4332",2020-06-06,"Brunei_Darussalam",0,433296,141,325.412650936081
"4333",2020-06-07,"Brunei_Darussalam",0,433296,141,325.412650936081
"4334",2020-06-08,"Brunei_Darussalam",0,433296,141,325.412650936081
"4335",2020-06-09,"Brunei_Darussalam",0,433296,141,325.412650936081
"4336",2020-06-10,"Brunei_Darussalam",0,433296,141,325.412650936081
"4337",2020-06-11,"Brunei_Darussalam",0,433296,141,325.412650936081
"4338",2020-06-12,"Brunei_Darussalam",0,433296,141,325.412650936081
"4339",2020-06-13,"Brunei_Darussalam",0,433296,141,325.412650936081
"4340",2020-06-14,"Brunei_Darussalam",0,433296,141,325.412650936081
"4341",2020-06-15,"Brunei_Darussalam",0,433296,141,325.412650936081
"4342",2020-06-16,"Brunei_Darussalam",0,433296,141,325.412650936081
"4343",2020-06-17,"Brunei_Darussalam",0,433296,141,325.412650936081
"4344",2020-06-18,"Brunei_Darussalam",0,433296,141,325.412650936081
"4345",2020-06-19,"Brunei_Darussalam",0,433296,141,325.412650936081
"4346",2020-06-20,"Brunei_Darussalam",0,433296,141,325.412650936081
"4347",2020-06-21,"Brunei_Darussalam",0,433296,141,325.412650936081
"4348",2020-06-22,"Brunei_Darussalam",0,433296,141,325.412650936081
"4349",2020-06-23,"Brunei_Darussalam",0,433296,141,325.412650936081
"4350",2020-06-24,"Brunei_Darussalam",0,433296,141,325.412650936081
"4351",2020-06-25,"Brunei_Darussalam",0,433296,141,325.412650936081
"4352",2020-06-26,"Brunei_Darussalam",0,433296,141,325.412650936081
"4353",2020-06-27,"Brunei_Darussalam",0,433296,141,325.412650936081
"4354",2020-06-28,"Brunei_Darussalam",0,433296,141,325.412650936081
"4355",2020-06-29,"Brunei_Darussalam",0,433296,141,325.412650936081
"4356",2020-06-30,"Brunei_Darussalam",0,433296,141,325.412650936081
"4357",2020-07-01,"Brunei_Darussalam",0,433296,141,325.412650936081
"4358",2020-07-02,"Brunei_Darussalam",0,433296,141,325.412650936081
"4359",2020-07-03,"Brunei_Darussalam",0,433296,141,325.412650936081
"4360",2020-07-04,"Brunei_Darussalam",0,433296,141,325.412650936081
"4361",2020-07-05,"Brunei_Darussalam",0,433296,141,325.412650936081
"4362",2020-07-06,"Brunei_Darussalam",0,433296,141,325.412650936081
"4363",2020-07-07,"Brunei_Darussalam",0,433296,141,325.412650936081
"4364",2020-07-08,"Brunei_Darussalam",0,433296,141,325.412650936081
"4365",2020-07-09,"Brunei_Darussalam",0,433296,141,325.412650936081
"4366",2020-07-10,"Brunei_Darussalam",0,433296,141,325.412650936081
"4367",2020-03-08,"Bulgaria",2,7000039,2,0.28571269388642
"4368",2020-03-09,"Bulgaria",2,7000039,4,0.57142538777284
"4369",2020-03-12,"Bulgaria",3,7000039,7,0.999994428602469
"4370",2020-03-13,"Bulgaria",16,7000039,23,3.28569597969383
"4371",2020-03-14,"Bulgaria",8,7000039,31,4.42854675523951
"4372",2020-03-15,"Bulgaria",10,7000039,41,5.85711022467161
"4373",2020-03-16,"Bulgaria",10,7000039,51,7.2856736941037
"4374",2020-03-17,"Bulgaria",11,7000039,62,8.85709351047901
"4375",2020-03-18,"Bulgaria",19,7000039,81,11.5713641024
"4376",2020-03-19,"Bulgaria",11,7000039,92,13.1427839187753
"4377",2020-03-20,"Bulgaria",13,7000039,105,14.999916429037
"4378",2020-03-21,"Bulgaria",22,7000039,127,18.1427560617877
"4379",2020-03-22,"Bulgaria",36,7000039,163,23.2855845517432
"4380",2020-03-23,"Bulgaria",22,7000039,185,26.4284241844938
"4381",2020-03-24,"Bulgaria",16,7000039,201,28.7141257355852
"4382",2020-03-25,"Bulgaria",19,7000039,220,31.4283963275062
"4383",2020-03-26,"Bulgaria",22,7000039,242,34.5712359602568
"4384",2020-03-27,"Bulgaria",22,7000039,264,37.7140755930074
"4385",2020-03-28,"Bulgaria",29,7000039,293,41.8569096543605
"4386",2020-03-29,"Bulgaria",38,7000039,331,47.2854508382025
"4387",2020-03-30,"Bulgaria",15,7000039,346,49.4282960423506
"4388",2020-03-31,"Bulgaria",13,7000039,359,51.2854285526124
"4389",2020-04-01,"Bulgaria",40,7000039,399,56.9996824303407
"4390",2020-04-02,"Bulgaria",23,7000039,422,60.2853784100346
"4391",2020-04-03,"Bulgaria",35,7000039,457,65.2853505530469
"4392",2020-04-04,"Bulgaria",28,7000039,485,69.2853282674568
"4393",2020-04-05,"Bulgaria",18,7000039,503,71.8567425124346
"4394",2020-04-06,"Bulgaria",28,7000039,531,75.8567202268444
"4395",2020-04-07,"Bulgaria",18,7000039,549,78.4281344718222
"4396",2020-04-08,"Bulgaria",28,7000039,577,82.4281121862321
"4397",2020-04-09,"Bulgaria",16,7000039,593,84.7138137373235
"4398",2020-04-10,"Bulgaria",31,7000039,624,89.142360492563
"4399",2020-04-11,"Bulgaria",11,7000039,635,90.7137803089383
"4400",2020-04-12,"Bulgaria",26,7000039,661,94.4280453294617
"4401",2020-04-13,"Bulgaria",14,7000039,675,96.4280341866667
"4402",2020-04-14,"Bulgaria",10,7000039,685,97.8565976560988
"4403",2020-04-15,"Bulgaria",28,7000039,713,101.856575370509
"4404",2020-04-16,"Bulgaria",34,7000039,747,106.713691166578
"4405",2020-04-17,"Bulgaria",53,7000039,800,114.285077554568
"4406",2020-04-18,"Bulgaria",46,7000039,846,120.856469513956
"4407",2020-04-19,"Bulgaria",32,7000039,878,125.427872616138
"4408",2020-04-20,"Bulgaria",37,7000039,915,130.713557453037
"4409",2020-04-21,"Bulgaria",14,7000039,929,132.713546310242
"4410",2020-04-22,"Bulgaria",46,7000039,975,139.28493826963
"4411",2020-04-23,"Bulgaria",49,7000039,1024,146.284899269847
"4412",2020-04-24,"Bulgaria",73,7000039,1097,156.713412596701
"4413",2020-04-25,"Bulgaria",91,7000039,1188,169.713340168533
"4414",2020-04-26,"Bulgaria",59,7000039,1247,178.141864638183
"4415",2020-04-27,"Bulgaria",53,7000039,1300,185.713251026173
"4416",2020-04-28,"Bulgaria",63,7000039,1363,194.713200883595
"4417",2020-04-29,"Bulgaria",36,7000039,1399,199.856029373551
"4418",2020-04-30,"Bulgaria",48,7000039,1447,206.713134026825
"4419",2020-05-01,"Bulgaria",59,7000039,1506,215.141658496474
"4420",2020-05-02,"Bulgaria",82,7000039,1588,226.855878945817
"4421",2020-05-03,"Bulgaria",6,7000039,1594,227.713017027477
"4422",2020-05-04,"Bulgaria",24,7000039,1618,231.141569354114
"4423",2020-05-05,"Bulgaria",34,7000039,1652,235.998685150183
"4424",2020-05-06,"Bulgaria",37,7000039,1689,241.284369987082
"4425",2020-05-07,"Bulgaria",89,7000039,1778,253.998584865027
"4426",2020-05-08,"Bulgaria",51,7000039,1829,261.284258559131
"4427",2020-05-09,"Bulgaria",82,7000039,1911,272.998479008474
"4428",2020-05-10,"Bulgaria",44,7000039,1955,279.284158273975
"4429",2020-05-11,"Bulgaria",10,7000039,1965,280.712721743407
"4430",2020-05-12,"Bulgaria",25,7000039,1990,284.284130416988
"4431",2020-05-13,"Bulgaria",33,7000039,2023,288.998389866114
"4432",2020-05-14,"Bulgaria",46,7000039,2069,295.569781825501
"4433",2020-05-15,"Bulgaria",31,7000039,2100,299.998328580741
"4434",2020-05-16,"Bulgaria",38,7000039,2138,305.426869764583
"4435",2020-05-17,"Bulgaria",73,7000039,2211,315.855383091437
"4436",2020-05-18,"Bulgaria",24,7000039,2235,319.283935418074
"4437",2020-05-19,"Bulgaria",24,7000039,2259,322.712487744711
"4438",2020-05-20,"Bulgaria",33,7000039,2292,327.426747193837
"4439",2020-05-21,"Bulgaria",39,7000039,2331,332.998144724622
"4440",2020-05-22,"Bulgaria",41,7000039,2372,338.855254949294
"4441",2020-05-23,"Bulgaria",36,7000039,2408,343.998083439249
"4442",2020-05-24,"Bulgaria",0,7000039,2408,343.998083439249
"4443",2020-05-25,"Bulgaria",25,7000039,2433,347.56949211283
"4444",2020-05-26,"Bulgaria",0,7000039,2433,347.56949211283
"4445",2020-05-27,"Bulgaria",27,7000039,2460,351.426613480296
"4446",2020-05-28,"Bulgaria",0,7000039,2460,351.426613480296
"4447",2020-05-29,"Bulgaria",25,7000039,2485,354.998022153877
"4448",2020-05-30,"Bulgaria",14,7000039,2499,356.998011011082
"4449",2020-05-31,"Bulgaria",14,7000039,2513,358.997999868286
"4450",2020-06-01,"Bulgaria",0,7000039,2513,358.997999868286
"4451",2020-06-02,"Bulgaria",0,7000039,2513,358.997999868286
"4452",2020-06-03,"Bulgaria",25,7000039,2538,362.569408541867
"4453",2020-06-04,"Bulgaria",47,7000039,2585,369.283656848198
"4454",2020-06-05,"Bulgaria",0,7000039,2585,369.283656848198
"4455",2020-06-06,"Bulgaria",83,7000039,2668,381.140733644484
"4456",2020-06-07,"Bulgaria",43,7000039,2711,387.283556563042
"4457",2020-06-08,"Bulgaria",16,7000039,2727,389.569258114133
"4458",2020-06-09,"Bulgaria",83,7000039,2810,401.42633491042
"4459",2020-06-10,"Bulgaria",79,7000039,2889,412.711986318933
"4460",2020-06-11,"Bulgaria",0,7000039,2889,412.711986318933
"4461",2020-06-12,"Bulgaria",197,7000039,3086,440.854686666746
"4462",2020-06-13,"Bulgaria",105,7000039,3191,455.854603095783
"4463",2020-06-14,"Bulgaria",75,7000039,3266,466.568829116523
"4464",2020-06-15,"Bulgaria",24,7000039,3290,469.997381443161
"4465",2020-06-16,"Bulgaria",51,7000039,3341,477.283055137264
"4466",2020-06-17,"Bulgaria",112,7000039,3453,493.282965994904
"4467",2020-06-18,"Bulgaria",89,7000039,3542,505.997180872849
"4468",2020-06-19,"Bulgaria",132,7000039,3674,524.854218669353
"4469",2020-06-20,"Bulgaria",81,7000039,3755,536.425582771753
"4470",2020-06-21,"Bulgaria",117,7000039,3872,553.139775364109
"4471",2020-06-22,"Bulgaria",33,7000039,3905,557.854034813235
"4472",2020-06-23,"Bulgaria",79,7000039,3984,569.139686221748
"4473",2020-06-24,"Bulgaria",130,7000039,4114,587.711011324365
"4474",2020-06-25,"Bulgaria",128,7000039,4242,605.996623733096
"4475",2020-06-26,"Bulgaria",166,7000039,4408,629.710777325669
"4476",2020-06-27,"Bulgaria",105,7000039,4513,644.710693754706
"4477",2020-06-28,"Bulgaria",112,7000039,4625,660.710604612346
"4478",2020-06-29,"Bulgaria",66,7000039,4691,670.139123510598
"4479",2020-06-30,"Bulgaria",140,7000039,4831,690.139012082647
"4480",2020-07-01,"Bulgaria",158,7000039,4989,712.710314899674
"4481",2020-07-02,"Bulgaria",165,7000039,5154,736.281612145304
"4482",2020-07-03,"Bulgaria",161,7000039,5315,759.281484003161
"4483",2020-07-04,"Bulgaria",182,7000039,5497,785.281339146825
"4484",2020-07-05,"Bulgaria",180,7000039,5677,810.995481596603
"4485",2020-07-06,"Bulgaria",63,7000039,5740,819.995431454025
"4486",2020-07-07,"Bulgaria",174,7000039,5914,844.852435822143
"4487",2020-07-08,"Bulgaria",188,7000039,6102,871.709429047467
"4488",2020-07-09,"Bulgaria",240,7000039,6342,905.994952313837
"4489",2020-07-10,"Bulgaria",330,7000039,6672,953.137546805096
"4490",2020-03-11,"Burkina_Faso",2,20321383,2,0.0984184983866501
"4491",2020-03-12,"Burkina_Faso",0,20321383,2,0.0984184983866501
"4492",2020-03-15,"Burkina_Faso",1,20321383,3,0.147627747579975
"4493",2020-03-16,"Burkina_Faso",0,20321383,3,0.147627747579975
"4494",2020-03-17,"Burkina_Faso",17,20321383,20,0.984184983866502
"4495",2020-03-18,"Burkina_Faso",0,20321383,20,0.984184983866502
"4496",2020-03-19,"Burkina_Faso",6,20321383,26,1.27944047902645
"4497",2020-03-20,"Burkina_Faso",7,20321383,33,1.62390522337973
"4498",2020-03-21,"Burkina_Faso",7,20321383,40,1.968369967733
"4499",2020-03-22,"Burkina_Faso",24,20321383,64,3.1493919483728
"4500",2020-03-23,"Burkina_Faso",0,20321383,64,3.1493919483728
"4501",2020-03-24,"Burkina_Faso",11,20321383,75,3.69069368949938
"4502",2020-03-25,"Burkina_Faso",24,20321383,99,4.87171567013918
"4503",2020-03-26,"Burkina_Faso",15,20321383,114,5.60985440803906
"4504",2020-03-27,"Burkina_Faso",32,20321383,146,7.18455038222546
"4505",2020-03-28,"Burkina_Faso",0,20321383,146,7.18455038222546
"4506",2020-03-29,"Burkina_Faso",34,20321383,180,8.85766485479851
"4507",2020-03-30,"Burkina_Faso",0,20321383,180,8.85766485479851
"4508",2020-03-31,"Burkina_Faso",42,20321383,222,10.9244533209182
"4509",2020-04-01,"Burkina_Faso",24,20321383,246,12.105475301558
"4510",2020-04-02,"Burkina_Faso",15,20321383,261,12.8436140394578
"4511",2020-04-03,"Burkina_Faso",27,20321383,288,14.1722637676776
"4512",2020-04-04,"Burkina_Faso",0,20321383,288,14.1722637676776
"4513",2020-04-05,"Burkina_Faso",14,20321383,302,14.8611932563842
"4514",2020-04-06,"Burkina_Faso",43,20321383,345,16.9771909716972
"4515",2020-04-07,"Burkina_Faso",19,20321383,364,17.9121667063703
"4516",2020-04-08,"Burkina_Faso",20,20321383,384,18.8963516902368
"4517",2020-04-09,"Burkina_Faso",30,20321383,414,20.3726291660366
"4518",2020-04-10,"Burkina_Faso",29,20321383,443,21.799697392643
"4519",2020-04-11,"Burkina_Faso",5,20321383,448,22.0457436386096
"4520",2020-04-12,"Burkina_Faso",36,20321383,484,23.8172766095693
"4521",2020-04-13,"Burkina_Faso",13,20321383,497,24.4569968490826
"4522",2020-04-14,"Burkina_Faso",18,20321383,515,25.3427633345624
"4523",2020-04-15,"Burkina_Faso",13,20321383,528,25.9824835740756
"4524",2020-04-16,"Burkina_Faso",14,20321383,542,26.6714130627822
"4525",2020-04-17,"Burkina_Faso",1,20321383,543,26.7206223119755
"4526",2020-04-18,"Burkina_Faso",14,20321383,557,27.4095518006821
"4527",2020-04-19,"Burkina_Faso",8,20321383,565,27.8032257942287
"4528",2020-04-20,"Burkina_Faso",11,20321383,576,28.3445275353552
"4529",2020-04-21,"Burkina_Faso",5,20321383,581,28.5905737813219
"4530",2020-04-22,"Burkina_Faso",19,20321383,600,29.525549515995
"4531",2020-04-23,"Burkina_Faso",9,20321383,609,29.968432758735
"4532",2020-04-24,"Burkina_Faso",7,20321383,616,30.3128975030882
"4533",2020-04-25,"Burkina_Faso",10,20321383,626,30.8049899950215
"4534",2020-04-26,"Burkina_Faso",3,20321383,629,30.9526177426015
"4535",2020-04-27,"Burkina_Faso",3,20321383,632,31.1002454901815
"4536",2020-04-28,"Burkina_Faso",3,20321383,635,31.2478732377614
"4537",2020-04-29,"Burkina_Faso",3,20321383,638,31.3955009853414
"4538",2020-04-30,"Burkina_Faso",3,20321383,641,31.5431287329214
"4539",2020-05-01,"Burkina_Faso",4,20321383,645,31.7399657296947
"4540",2020-05-02,"Burkina_Faso",4,20321383,649,31.936802726468
"4541",2020-05-03,"Burkina_Faso",3,20321383,652,32.0844304740479
"4542",2020-05-04,"Burkina_Faso",10,20321383,662,32.5765229659812
"4543",2020-05-05,"Burkina_Faso",10,20321383,672,33.0686154579145
"4544",2020-05-06,"Burkina_Faso",16,20321383,688,33.8559634450077
"4545",2020-05-07,"Burkina_Faso",41,20321383,729,35.873542661934
"4546",2020-05-08,"Burkina_Faso",7,20321383,736,36.2180074062873
"4547",2020-05-09,"Burkina_Faso",8,20321383,744,36.6116813998339
"4548",2020-05-10,"Burkina_Faso",4,20321383,748,36.8085183966072
"4549",2020-05-11,"Burkina_Faso",3,20321383,751,36.9561461441871
"4550",2020-05-12,"Burkina_Faso",9,20321383,760,37.3990293869271
"4551",2020-05-13,"Burkina_Faso",6,20321383,766,37.694284882087
"4552",2020-05-14,"Burkina_Faso",7,20321383,773,38.0387496264403
"4553",2020-05-15,"Burkina_Faso",0,20321383,773,38.0387496264403
"4554",2020-05-16,"Burkina_Faso",9,20321383,782,38.4816328691802
"4555",2020-05-17,"Burkina_Faso",0,20321383,782,38.4816328691802
"4556",2020-05-18,"Burkina_Faso",14,20321383,796,39.1705623578868
"4557",2020-05-19,"Burkina_Faso",0,20321383,796,39.1705623578868
"4558",2020-05-20,"Burkina_Faso",10,20321383,806,39.66265484982
"4559",2020-05-21,"Burkina_Faso",3,20321383,809,39.8102825974
"4560",2020-05-22,"Burkina_Faso",3,20321383,812,39.95791034498
"4561",2020-05-23,"Burkina_Faso",2,20321383,814,40.0563288433666
"4562",2020-05-24,"Burkina_Faso",0,20321383,814,40.0563288433666
"4563",2020-05-25,"Burkina_Faso",18,20321383,832,40.9420953288465
"4564",2020-05-26,"Burkina_Faso",9,20321383,841,41.3849785715864
"4565",2020-05-27,"Burkina_Faso",4,20321383,845,41.5818155683597
"4566",2020-05-28,"Burkina_Faso",0,20321383,845,41.5818155683597
"4567",2020-05-29,"Burkina_Faso",2,20321383,847,41.6802340667463
"4568",2020-05-30,"Burkina_Faso",0,20321383,847,41.6802340667463
"4569",2020-05-31,"Burkina_Faso",6,20321383,853,41.9754895619063
"4570",2020-06-01,"Burkina_Faso",28,20321383,881,43.3533485393194
"4571",2020-06-02,"Burkina_Faso",0,20321383,881,43.3533485393194
"4572",2020-06-03,"Burkina_Faso",2,20321383,883,43.451767037706
"4573",2020-06-04,"Burkina_Faso",1,20321383,884,43.5009762868994
"4574",2020-06-05,"Burkina_Faso",1,20321383,885,43.5501855360927
"4575",2020-06-06,"Burkina_Faso",3,20321383,888,43.6978132836727
"4576",2020-06-07,"Burkina_Faso",0,20321383,888,43.6978132836727
"4577",2020-06-08,"Burkina_Faso",1,20321383,889,43.747022532866
"4578",2020-06-09,"Burkina_Faso",1,20321383,890,43.7962317820593
"4579",2020-06-10,"Burkina_Faso",1,20321383,891,43.8454410312526
"4580",2020-06-11,"Burkina_Faso",0,20321383,891,43.8454410312526
"4581",2020-06-12,"Burkina_Faso",1,20321383,892,43.894650280446
"4582",2020-06-13,"Burkina_Faso",0,20321383,892,43.894650280446
"4583",2020-06-14,"Burkina_Faso",2,20321383,894,43.9930687788326
"4584",2020-06-15,"Burkina_Faso",0,20321383,894,43.9930687788326
"4585",2020-06-16,"Burkina_Faso",0,20321383,894,43.9930687788326
"4586",2020-06-17,"Burkina_Faso",1,20321383,895,44.0422780280259
"4587",2020-06-18,"Burkina_Faso",4,20321383,899,44.2391150247992
"4588",2020-06-19,"Burkina_Faso",0,20321383,899,44.2391150247992
"4589",2020-06-20,"Burkina_Faso",1,20321383,900,44.2883242739926
"4590",2020-06-21,"Burkina_Faso",2,20321383,902,44.3867427723792
"4591",2020-06-22,"Burkina_Faso",1,20321383,903,44.4359520215725
"4592",2020-06-23,"Burkina_Faso",4,20321383,907,44.6327890183458
"4593",2020-06-24,"Burkina_Faso",12,20321383,919,45.2233000086657
"4594",2020-06-25,"Burkina_Faso",15,20321383,934,45.9614387465656
"4595",2020-06-26,"Burkina_Faso",7,20321383,941,46.3059034909189
"4596",2020-06-27,"Burkina_Faso",0,20321383,941,46.3059034909189
"4597",2020-06-28,"Burkina_Faso",0,20321383,941,46.3059034909189
"4598",2020-06-29,"Burkina_Faso",18,20321383,959,47.1916699763987
"4599",2020-06-30,"Burkina_Faso",0,20321383,959,47.1916699763987
"4600",2020-07-01,"Burkina_Faso",3,20321383,962,47.3392977239787
"4601",2020-07-02,"Burkina_Faso",0,20321383,962,47.3392977239787
"4602",2020-07-03,"Burkina_Faso",18,20321383,980,48.2250642094586
"4603",2020-07-04,"Burkina_Faso",7,20321383,987,48.5695289538119
"4604",2020-07-05,"Burkina_Faso",0,20321383,987,48.5695289538119
"4605",2020-07-06,"Burkina_Faso",0,20321383,987,48.5695289538119
"4606",2020-07-07,"Burkina_Faso",13,20321383,1000,49.2092491933251
"4607",2020-07-08,"Burkina_Faso",3,20321383,1003,49.3568769409051
"4608",2020-07-09,"Burkina_Faso",2,20321383,1005,49.4552954392917
"4609",2020-07-10,"Burkina_Faso",15,20321383,1020,50.1934341771916
"4610",2020-04-01,"Burundi",2,11530577,2,0.173451857613023
"4611",2020-04-02,"Burundi",0,11530577,2,0.173451857613023
"4612",2020-04-03,"Burundi",1,11530577,3,0.260177786419535
"4613",2020-04-04,"Burundi",0,11530577,3,0.260177786419535
"4614",2020-04-05,"Burundi",0,11530577,3,0.260177786419535
"4615",2020-04-06,"Burundi",0,11530577,3,0.260177786419535
"4616",2020-04-07,"Burundi",0,11530577,3,0.260177786419535
"4617",2020-04-08,"Burundi",0,11530577,3,0.260177786419535
"4618",2020-04-09,"Burundi",0,11530577,3,0.260177786419535
"4619",2020-04-10,"Burundi",0,11530577,3,0.260177786419535
"4620",2020-04-11,"Burundi",0,11530577,3,0.260177786419535
"4621",2020-04-12,"Burundi",2,11530577,5,0.433629644032558
"4622",2020-04-13,"Burundi",0,11530577,5,0.433629644032558
"4623",2020-04-14,"Burundi",0,11530577,5,0.433629644032558
"4624",2020-04-15,"Burundi",0,11530577,5,0.433629644032558
"4625",2020-04-16,"Burundi",0,11530577,5,0.433629644032558
"4626",2020-04-17,"Burundi",0,11530577,5,0.433629644032558
"4627",2020-04-18,"Burundi",1,11530577,6,0.52035557283907
"4628",2020-04-19,"Burundi",0,11530577,6,0.52035557283907
"4629",2020-04-20,"Burundi",0,11530577,6,0.52035557283907
"4630",2020-04-21,"Burundi",0,11530577,6,0.52035557283907
"4631",2020-04-22,"Burundi",0,11530577,6,0.52035557283907
"4632",2020-04-23,"Burundi",5,11530577,11,0.953985216871628
"4633",2020-04-24,"Burundi",0,11530577,11,0.953985216871628
"4634",2020-04-25,"Burundi",1,11530577,12,1.04071114567814
"4635",2020-04-26,"Burundi",3,11530577,15,1.30088893209767
"4636",2020-04-27,"Burundi",0,11530577,15,1.30088893209767
"4637",2020-04-28,"Burundi",0,11530577,15,1.30088893209767
"4638",2020-04-29,"Burundi",0,11530577,15,1.30088893209767
